FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
4.422029703,0.009008843,0.003720238,0.014851485
4.422817282,0.009012187,0.003720238,0.014851485
4.423604860,0.009017282,0.003720238,0.014851485
4.424392439,0.009017282,0.003720238,0.014851485
4.425180018,0.009022314,0.003720238,0.014851485
4.425967597,0.009027753,0.003720238,0.014851485
4.426755176,0.009027753,0.003720238,0.014851485
4.427542754,0.009035204,0.003720238,0.014851485
4.428330333,0.009039429,0.003720238,0.014851485
4.429117912,0.009048530,0.004003203,0.014851485
4.429905491,0.009048530,0.004003203,0.014851485
4.430693069,0.009055067,0.004025765,0.014851485
4.431480648,0.009059283,0.004025765,0.014851485
4.432268227,0.009059283,0.004025765,0.014851485
4.433055806,0.009065447,0.004025765,0.014962593
4.433843384,0.009071195,0.004061738,0.014962593
4.434630963,0.009071195,0.004061738,0.014962593
4.435418542,0.009074743,0.004061738,0.014962593
4.436206121,0.009075578,0.004061738,0.014962593
4.436993699,0.009078955,0.004061738,0.014962593
4.437781278,0.009078955,0.004061738,0.014962593
4.438568857,0.009084991,0.004061738,0.015025042
4.439356436,0.009090874,0.004061738,0.015025042
4.440144014,0.009090874,0.004061738,0.015025042
4.440931593,0.009092498,0.004061738,0.015025042
4.441719172,0.009095019,0.004061738,0.015070922
4.442506751,0.009095019,0.004061738,0.015070922
4.443294329,0.009101702,0.004101723,0.015070922
4.444081908,0.009105859,0.004101723,0.015070922
4.444869487,0.009112560,0.004101723,0.015070922
4.445657066,0.009112560,0.004101723,0.015070922
4.446444644,0.009113406,0.004101723,0.015070922
4.447232223,0.009119488,0.004101723,0.015070922
4.448019802,0.009119488,0.004101723,0.015070922
4.448807381,0.009119488,0.004101723,0.015070922
4.449594959,0.009132412,0.004101723,0.015200000
4.450382538,0.009132412,0.004101723,0.015200000
4.451170117,0.009135733,0.004135649,0.015200000
4.451957696,0.009139895,0.004135649,0.015200000
4.452745275,0.009148478,0.004135649,0.015200000
4.453532853,0.009148478,0.004135649,0.015200000
4.454320432,0.009153399,0.004135649,0.015200000
4.455108011,0.009158470,0.004135649,0.015200000
4.455895590,0.009158470,0.004135649,0.015200000
4.456683168,0.009158470,0.004135649,0.015200000
4.457470747,0.009159335,0.004135649,0.015200000
4.458258326,0.009159335,0.004135649,0.015200000
4.459045905,0.009162761,0.004135649,0.015200000
4.459833483,0.009164513,0.004135649,0.015200000
4.460621062,0.009167876,0.004135649,0.015200000
4.461408641,0.009167876,0.004135649,0.015200000
4.462196220,0.009173905,0.004135649,0.015200000
4.462983798,0.009177253,0.004135649,0.015200000
4.463771377,0.009177253,0.004135649,0.015200000
4.464558956,0.009182276,0.004135649,0.015200000
4.465346535,0.009188825,0.004135649,0.015200000
4.466134113,0.009188825,0.004135649,0.015200000
4.466921692,0.009195528,0.004135649,0.015200000
4.467709271,0.009204909,0.004135649,0.015200000
4.468496850,0.009211789,0.004177109,0.015200000
4.469284428,0.009211789,0.004177109,0.015200000
4.470072007,0.009217582,0.004177109,0.015200000
4.470859586,0.009221677,0.004177109,0.015200000
4.471647165,0.009221677,0.004177109,0.015200000
4.472434743,0.009225006,0.004177109,0.015200000
4.473222322,0.009225006,0.004177109,0.015200000
4.474009901,0.009225006,0.004177109,0.015200000
4.474797480,0.009230776,0.004177109,0.015274034
4.475585059,0.009240052,0.004177109,0.015274034
4.476372637,0.009245985,0.004184100,0.015274034
4.477160216,0.009245985,0.004184100,0.015274034
4.477947795,0.009251132,0.004184100,0.015274034
4.478735374,0.009254425,0.004184100,0.015274034
4.479522952,0.009254425,0.004184100,0.015274034
4.480310531,0.009260321,0.004187605,0.015301530
4.481098110,0.009266257,0.004187605,0.015301530
4.481885689,0.009266257,0.004187605,0.015301530
4.482673267,0.009272343,0.004187605,0.015301530
4.483460846,0.009277530,0.004187605,0.015301530
4.484248425,0.009281785,0.004187605,0.015301530
4.485036004,0.009281785,0.004187605,0.015301530
4.485823582,0.009286773,0.004187605,0.015301530
4.486611161,0.009293349,0.004187605,0.015426497
4.487398740,0.009293349,0.004187605,0.015426497
4.488186319,0.009295847,0.004187605,0.015426497
4.488973897,0.009300902,0.004187605,0.015426497
4.489761476,0.009300902,0.004187605,0.015426497
4.490549055,0.009304238,0.004187605,0.015426497
4.491336634,0.009308469,0.004187605,0.015426497
4.492124212,0.009312639,0.004187605,0.015426497
4.492911791,0.009312639,0.004187605,0.015426497
4.493699370,0.009318525,0.004187605,0.015426497
4.494486949,0.009330209,0.004187605,0.015426497
4.495274527,0.009330209,0.004187605,0.015426497
4.496062106,0.009336073,0.004187605,0.015544041
4.496849685,0.009345883,0.004187605,0.015544041
4.497637264,0.009345883,0.004187605,0.015544041
4.498424842,0.009359404,0.004187605,0.015552100
4.499212421,0.009364688,0.004240882,0.015552100
4.500000000,0.009364688,0.004240882,0.015552100
4.500787579,0.009364688,0.004240882,0.015552100
4.501575158,0.009369641,0.004240882,0.015552100
4.502362736,0.009374620,0.004240882,0.015552100
4.503150315,0.009374620,0.004240882,0.015552100
4.503937894,0.009378720,0.004240882,0.015557476
4.504725473,0.009388685,0.004244482,0.015557476
4.505513051,0.009388685,0.004244482,0.015557476
4.506300630,0.009390453,0.004244482,0.015557476
4.507088209,0.009395557,0.004244482,0.015557476
4.507875788,0.009395557,0.004244482,0.015557476
4.508663366,0.009400806,0.004244482,0.015557476
4.509450945,0.009402457,0.004244482,0.015557476
4.510238524,0.009404989,0.004244482,0.015557476
4.511026103,0.009404989,0.004244482,0.015557476
4.511813681,0.009409222,0.004244482,0.015557476
4.512601260,0.009414347,0.004244482,0.015557476
4.513388839,0.009414347,0.004244482,0.015557476
4.514176418,0.009419376,0.004244482,0.015557476
4.514963996,0.009422752,0.004244482,0.015557476
4.515751575,0.009422752,0.004244482,0.015557476
4.516539154,0.009423611,0.004244482,0.015557476
4.517326733,0.009425317,0.004244482,0.015557476
4.518114311,0.009425317,0.004244482,0.015557476
4.518901890,0.009425317,0.004244482,0.015557476
4.519689469,0.009430233,0.004244482,0.015557476
4.520477048,0.009433564,0.004244482,0.015557476
4.521264626,0.009433564,0.004244482,0.015557476
4.522052205,0.009444593,0.004244482,0.015557476
4.522839784,0.009447904,0.004244482,0.015557476
4.523627363,0.009447904,0.004244482,0.015557476
4.524414941,0.009452735,0.004244482,0.015557476
4.525202520,0.009456145,0.004244482,0.015557476
4.525990099,0.009461310,0.004244482,0.015557476
4.526777678,0.009461310,0.004244482,0.015557476
4.527565257,0.009464648,0.004244482,0.015557476
4.528352835,0.009467166,0.004248088,0.015557476
4.529140414,0.009467166,0.004248088,0.015557476
4.529927993,0.009472357,0.004248088,0.015557476
4.530715572,0.009472357,0.004248088,0.015557476
4.531503150,0.009472357,0.004248088,0.015557476
4.532290729,0.009480058,0.004248088,0.015557476
4.533078308,0.009486512,0.004248088,0.015557476
4.533865887,0.009492506,0.004248088,0.015557476
4.534653465,0.009492506,0.004248088,0.015557476
4.535441044,0.009497666,0.004248088,0.015557476
4.536228623,0.009502023,0.004248088,0.015557476
4.537016202,0.009502023,0.004248088,0.015557476
4.537803780,0.009506260,0.004248088,0.015557476
4.538591359,0.009509630,0.004248088,0.015557476
4.539378938,0.009509630,0.004248088,0.015557476
4.540166517,0.009514716,0.004248088,0.015557476
4.540954095,0.009524046,0.004248088,0.015557476
4.541741674,0.009530726,0.004248088,0.015557476
4.542529253,0.009530726,0.004248088,0.015557476
4.543316832,0.009532422,0.004248088,0.015557476
4.544104410,0.009534153,0.004248088,0.015557476
4.544891989,0.009534153,0.004248088,0.015557476
4.545679568,0.009534969,0.004248088,0.015557476
4.546467147,0.009537520,0.004248088,0.015557476
4.547254725,0.009537520,0.004248088,0.015557476
4.548042304,0.009538363,0.004248088,0.015557476
4.548829883,0.009542524,0.004248088,0.015557476
4.549617462,0.009551182,0.004248088,0.015557476
4.550405041,0.009551182,0.004248088,0.015557476
4.551192619,0.009559554,0.004248088,0.015567766
4.551980198,0.009564434,0.004248088,0.015567766
4.552767777,0.009564434,0.004248088,0.015567766
4.553555356,0.009571868,0.004248088,0.015567766
4.554342934,0.009578452,0.004269855,0.015586547
4.555130513,0.009578452,0.004269855,0.015586547
4.555918092,0.009581867,0.004269855,0.015586547
4.556705671,0.009583531,0.004269855,0.015586547
4.557493249,0.009587779,0.004269855,0.015586547
4.558280828,0.009587779,0.004269855,0.015586547
4.559068407,0.009596117,0.004269855,0.015586547
4.559855986,0.009599411,0.004269855,0.015586547
4.560643564,0.009599411,0.004269855,0.015586547
4.561431143,0.009602865,0.004269855,0.015586547
4.562218722,0.009603672,0.004269855,0.015586547
4.563006301,0.009603672,0.004269855,0.015586547
4.563793879,0.009605370,0.004269855,0.015586547
4.564581458,0.009609587,0.004269855,0.015793849
4.565369037,0.009617971,0.004269855,0.015793849
4.566156616,0.009617971,0.004269855,0.015793849
4.566944194,0.009619622,0.004269855,0.015793849
4.567731773,0.009622125,0.004269855,0.015793849
4.568519352,0.009622125,0.004269855,0.015793849
4.569306931,0.009627119,0.004302926,0.015793849
4.570094509,0.009632989,0.004302926,0.015793849
4.570882088,0.009632989,0.004302926,0.015793849
4.571669667,0.009634701,0.004302926,0.015793849
4.572457246,0.009637165,0.004302926,0.015793849
4.573244824,0.009643884,0.004302926,0.015793849
4.574032403,0.009643884,0.004302926,0.015793849
4.574819982,0.009645612,0.004302926,0.015793849
4.575607561,0.009649066,0.004302926,0.015793849
4.576395140,0.009649066,0.004302926,0.015793849
4.577182718,0.009651684,0.004302926,0.015793849
4.577970297,0.009654980,0.004302926,0.015793849
4.578757876,0.009654980,0.004302926,0.015793849
4.579545455,0.009658316,0.004321521,0.015793849
4.580333033,0.009662552,0.004321521,0.015793849
4.581120612,0.009668270,0.004321521,0.015793849
4.581908191,0.009668270,0.004321521,0.015793849
4.582695770,0.009668270,0.004321521,0.015793849
4.583483348,0.009672594,0.004321521,0.015793849
4.584270927,0.009672594,0.004321521,0.015793849
4.585058506,0.009678694,0.004321521,0.015793849
4.585846085,0.009684782,0.004344048,0.015793849
4.586633663,0.009684782,0.004344048,0.015793849
4.587421242,0.009691538,0.004344048,0.015793849
4.588208821,0.009691538,0.004344048,0.015793849
4.588996400,0.009694912,0.004344048,0.015793849
4.589783978,0.009694912,0.004344048,0.015793849
4.590571557,0.009702661,0.004344048,0.015793849
4.591359136,0.009712022,0.004344048,0.015793849
4.592146715,0.009712022,0.004344048,0.015793849
4.592934293,0.009716272,0.004344048,0.015793849
4.593721872,0.009717993,0.004344048,0.015793849
4.594509451,0.009717993,0.004344048,0.015793849
4.595297030,0.009718806,0.004344048,0.015793849
4.596084608,0.009720516,0.004344048,0.015793849
4.596872187,0.009726307,0.004344048,0.015793849
4.597659766,0.009726307,0.004344048,0.015793849
4.598447345,0.009733059,0.004344048,0.015957447
4.599234923,0.009740025,0.004344048,0.015957447
4.600022502,0.009740025,0.004344048,0.015957447
4.600810081,0.009746080,0.004344048,0.015957447
4.601597660,0.009747671,0.004344048,0.015957447
4.602385239,0.009747671,0.004344048,0.015957447
4.603172817,0.009754275,0.004344048,0.015957447
4.603960396,0.009754275,0.004344048,0.015957447
4.604747975,0.009757563,0.004424779,0.015957447
4.605535554,0.009757563,0.004424779,0.015957447
4.606323132,0.009765124,0.004424779,0.015957447
4.607110711,0.009768446,0.004424779,0.015957447
4.607898290,0.009768446,0.004424779,0.015957447
4.608685869,0.009771700,0.004424779,0.015957447
4.609473447,0.009774227,0.004424779,0.015957447
4.610261026,0.009774227,0.004424779,0.015957447
4.611048605,0.009779176,0.004424779,0.015966387
4.611836184,0.009787716,0.004424779,0.015966387
4.612623762,0.009789507,0.004424779,0.015966387
4.613411341,0.009789507,0.004424779,0.015966387
4.614198920,0.009791248,0.004424779,0.015966387
4.614986499,0.009795360,0.004428698,0.015966387
4.615774077,0.009795360,0.004428698,0.015966387
4.616561656,0.009798737,0.004428698,0.015966387
4.617349235,0.009802027,0.004428698,0.015966387
4.618136814,0.009802027,0.004428698,0.015966387
4.618924392,0.009804565,0.004428698,0.015966387
4.619711971,0.009807991,0.004428698,0.015966387
4.620499550,0.009815001,0.004428698,0.015966387
4.621287129,0.009815001,0.004428698,0.015966387
4.622074707,0.009818424,0.004428698,0.015966387
4.622862286,0.009819229,0.004428698,0.015966387
4.623649865,0.009819229,0.004428698,0.015966387
4.624437444,0.009822720,0.004428698,0.015966387
4.625225023,0.009826946,0.004428698,0.015966387
4.626012601,0.009826946,0.004428698,0.015966387
4.626800180,0.009831789,0.004428698,0.015966387
4.627587759,0.009834370,0.004428698,0.015966387
4.628375338,0.009834370,0.004428698,0.015966387
4.629162916,0.009846418,0.004428698,0.015987210
4.629950495,0.009848953,0.004520796,0.015987210
4.630738074,0.009854962,0.004562737,0.015987210
4.631525653,0.009854962,0.004562737,0.015987210
4.632313231,0.009859981,0.004562737,0.015987210
4.633100810,0.009868313,0.004687500,0.015987210
4.633888389,0.009868313,0.004687500,0.015987210
4.634675968,0.009869160,0.004687500,0.015987210
4.635463546,0.009870853,0.004743083,0.015987210
4.636251125,0.009870853,0.004743083,0.015987210
4.637038704,0.009880215,0.004743083,0.015987210
4.637826283,0.009887244,0.004743083,0.015987210
4.638613861,0.009893975,0.004743083,0.015987210
4.639401440,0.009893975,0.004743083,0.015987210
4.640189019,0.009898295,0.004743083,0.015987210
4.640976598,0.009898295,0.004743083,0.015987210
4.641764176,0.009898295,0.004743083,0.015987210
4.642551755,0.009907499,0.004743083,0.015987210
4.643339334,0.009907499,0.004743083,0.015987210
4.644126913,0.009907499,0.004743083,0.015987210
4.644914491,0.009915916,0.004743083,0.016006740
4.645702070,0.009915916,0.004743083,0.016006740
4.646489649,0.009921677,0.004743083,0.016006740
4.647277228,0.009921677,0.004743083,0.016006740
4.648064806,0.009929202,0.004743083,0.016006740
4.648852385,0.009934197,0.004830918,0.016006740
4.649639964,0.009934197,0.004830918,0.016006740
4.650427543,0.009937504,0.004854369,0.016006740
4.651215122,0.009944445,0.004854369,0.016006740
4.652002700,0.009944445,0.004854369,0.016006740
4.652790279,0.009950286,0.004854369,0.016006740
4.653577858,0.009952763,0.004854369,0.016006740
4.654365437,0.009956047,0.004854369,0.016006740
4.655153015,0.009956047,0.004854369,0.016006740
4.655940594,0.009959558,0.004854369,0.016006740
4.656728173,0.009964611,0.004918033,0.016006740
4.657515752,0.009964611,0.004918033,0.016006740
4.658303330,0.009969892,0.004918033,0.016006740
4.659090909,0.009969892,0.004918033,0.016006740
4.659878488,0.009969892,0.004918033,0.016006740
4.660666067,0.009979118,0.004918033,0.016006740
4.661453645,0.009985759,0.004938272,0.016006740
4.662241224,0.009990946,0.004938272,0.016006740
4.663028803,0.009990946,0.004938272,0.016006740
4.663816382,0.009999389,0.004938272,0.016028496
4.664603960,0.010001934,0.004938272,0.016028496
4.665391539,0.010001934,0.004938272,0.016028496
4.666179118,0.010004452,0.004938272,0.016028496
4.666966697,0.010006980,0.004938272,0.016028496
4.667754275,0.010006980,0.004938272,0.016028496
4.668541854,0.010009659,0.004938272,0.016028496
4.669329433,0.010016540,0.004938272,0.016028496
4.670117012,0.010018995,0.004938272,0.016028496
4.670904590,0.010018995,0.004938272,0.016028496
4.671692169,0.010029849,0.004938272,0.016028496
4.672479748,0.010034072,0.004983389,0.016028496
4.673267327,0.010034072,0.004983389,0.016028496
4.674054905,0.010035804,0.004983389,0.016028496
4.674842484,0.010036649,0.004983389,0.016028496
4.675630063,0.010036649,0.004983389,0.016028496
4.676417642,0.010041657,0.004983389,0.016028496
4.677205221,0.010044195,0.004983389,0.016028496
4.677992799,0.010049336,0.004983389,0.016028496
4.678780378,0.010049336,0.004983389,0.016028496
4.679567957,0.010049336,0.004983389,0.016028496
4.680355536,0.010051035,0.004983389,0.016028496
4.681143114,0.010051035,0.004983389,0.016028496
4.681930693,0.010053515,0.004983389,0.016074451
4.682718272,0.010056042,0.004983389,0.016074451
4.683505851,0.010056042,0.004983389,0.016074451
4.684293429,0.010057643,0.004983389,0.016074451
4.685081008,0.010061018,0.004983389,0.016074451
4.685868587,0.010061868,0.004983389,0.016074451
4.686656166,0.010061868,0.004983389,0.016074451
4.687443744,0.010066948,0.004983389,0.016074451
4.688231323,0.010067875,0.004983389,0.016074451
4.689018902,0.010067875,0.004983389,0.016074451
4.689806481,0.010069534,0.004983389,0.016074451
4.690594059,0.010071911,0.004983389,0.016074451
4.691381638,0.010071911,0.004983389,0.016074451
4.692169217,0.010072703,0.004983389,0.016074451
4.692956796,0.010077727,0.004983389,0.016074451
4.693744374,0.010080319,0.004983389,0.016074451
4.694531953,0.010080319,0.004983389,0.016074451
4.695319532,0.010081236,0.004983389,0.016074451
4.696107111,0.010082989,0.004983389,0.016074451
4.696894689,0.010082989,0.004983389,0.016074451
4.697682268,0.010082989,0.004983389,0.016074451
4.698469847,0.010089724,0.004983389,0.016074451
4.699257426,0.010089724,0.004983389,0.016074451
4.700045005,0.010090586,0.004983389,0.016074451
4.700832583,0.010091474,0.004983389,0.016074451
4.701620162,0.010091474,0.004983389,0.016074451
4.702407741,0.010091474,0.004983389,0.016074451
4.703195320,0.010092389,0.004983389,0.016074451
4.703982898,0.010099413,0.004983389,0.016074451
4.704770477,0.010099413,0.004983389,0.016074451
4.705558056,0.010102103,0.004983389,0.016074451
4.706345635,0.010106418,0.004983389,0.016142050
4.707133213,0.010106418,0.004983389,0.016142050
4.707920792,0.010109836,0.004983389,0.016142050
4.708708371,0.010115734,0.004983389,0.016142050
4.709495950,0.010118956,0.004983389,0.016142050
4.710283528,0.010118956,0.004983389,0.016142050
4.711071107,0.010119804,0.004983389,0.016142050
4.711858686,0.010120694,0.004983389,0.016142050
4.712646265,0.010120694,0.004983389,0.016142050
4.713433843,0.010120694,0.004983389,0.016142050
4.714221422,0.010120694,0.004983389,0.016142050
4.715009001,0.010120694,0.004983389,0.016142050
4.715796580,0.010120694,0.004983389,0.016142050
4.716584158,0.010120694,0.004983389,0.016142050
4.717371737,0.010120694,0.004983389,0.016142050
4.718159316,0.010120694,0.004983389,0.016142050
4.718946895,0.010120694,0.004983389,0.016142050
4.719734473,0.010121589,0.004983389,0.016142050
4.720522052,0.010121589,0.004983389,0.016142050
4.721309631,0.010124098,0.004983389,0.016142050
4.722097210,0.010124098,0.004983389,0.016142050
4.722884788,0.010124098,0.004983389,0.016142050
4.723672367,0.010124876,0.004983389,0.016142050
4.724459946,0.010125666,0.004983389,0.016142050
4.725247525,0.010126521,0.004983389,0.016142050
4.726035104,0.010126521,0.004983389,0.016142050
4.726822682,0.010129848,0.005016722,0.016142050
4.727610261,0.010133429,0.005016722,0.016142050
4.728397840,0.010133429,0.005016722,0.016142050
4.729185419,0.010136845,0.005016722,0.016142050
4.729972997,0.010141051,0.005016722,0.016142050
4.730760576,0.010141051,0.005016722,0.016142050
4.731548155,0.010141051,0.005016722,0.016142050
4.732335734,0.010141880,0.005016722,0.016142050
4.733123312,0.010144426,0.005016722,0.016142050
4.733910891,0.010144426,0.005016722,0.016142050
4.734698470,0.010144426,0.005016722,0.016142050
4.735486049,0.010146115,0.005016722,0.016142050
4.736273627,0.010146115,0.005016722,0.016142050
4.737061206,0.010146115,0.005016722,0.016142050
4.737848785,0.010147841,0.005016722,0.016142050
4.738636364,0.010147841,0.005016722,0.016142050
4.739423942,0.010151103,0.005016722,0.016142050
4.740211521,0.010151103,0.005016722,0.016142050
4.740999100,0.010151103,0.005016722,0.016142050
4.741786679,0.010151103,0.005016722,0.016142050
4.742574257,0.010154384,0.005016722,0.016142050
4.743361836,0.010154384,0.005016722,0.016142050
4.744149415,0.010154384,0.005016722,0.016142050
4.744936994,0.010155244,0.005016722,0.016142050
4.745724572,0.010157770,0.005016722,0.016142050
4.746512151,0.010157770,0.005016722,0.016142050
4.747299730,0.010158542,0.005016722,0.016142050
4.748087309,0.010158542,0.005016722,0.016142050
4.748874887,0.010159384,0.005016722,0.016142050
4.749662466,0.010159384,0.005016722,0.016142050
4.750450045,0.010160229,0.005016722,0.016142050
4.751237624,0.010161905,0.005016722,0.016142050
4.752025203,0.010161905,0.005016722,0.016142050
4.752812781,0.010163588,0.005016722,0.016142050
4.753600360,0.010164374,0.005016722,0.016142050
4.754387939,0.010164374,0.005016722,0.016142050
4.755175518,0.010166977,0.005016722,0.016142050
4.755963096,0.010169595,0.005016722,0.016142050
4.756750675,0.010169595,0.005016722,0.016142050
4.757538254,0.010169595,0.005016722,0.016142050
4.758325833,0.010171320,0.005016722,0.016172506
4.759113411,0.010174744,0.005016722,0.016172506
4.759900990,0.010174744,0.005016722,0.016172506
4.760688569,0.010174744,0.005016722,0.016172506
4.761476148,0.010176445,0.005016722,0.016172506
4.762263726,0.010176445,0.005016722,0.016172506
4.763051305,0.010176445,0.005016722,0.016172506
4.763838884,0.010176445,0.005016722,0.016172506
4.764626463,0.010176445,0.005016722,0.016172506
4.765414041,0.010178873,0.005016722,0.016172506
4.766201620,0.010178873,0.005016722,0.016172506
4.766989199,0.010178873,0.005016722,0.016172506
4.767776778,0.010178873,0.005016722,0.016172506
4.768564356,0.010178873,0.005016722,0.016172506
4.769351935,0.010178873,0.005016722,0.016172506
4.770139514,0.010178873,0.005016722,0.016172506
4.770927093,0.010178873,0.005016722,0.016172506
4.771714671,0.010179684,0.005016722,0.016172506
4.772502250,0.010179684,0.005016722,0.016172506
4.773289829,0.010179684,0.005016722,0.016172506
4.774077408,0.010179684,0.005016722,0.016172506
4.774864986,0.010182981,0.005016722,0.016329704
4.775652565,0.010182981,0.005016722,0.016329704
4.776440144,0.010182981,0.005016722,0.016329704
4.777227723,0.010182981,0.005016722,0.016329704
4.778015302,0.010182981,0.005016722,0.016329704
4.778802880,0.010183849,0.005016722,0.016329704
4.779590459,0.010183849,0.005016722,0.016329704
4.780378038,0.010183849,0.005016722,0.016329704
4.781165617,0.010183849,0.005016722,0.016329704
4.781953195,0.010183849,0.005016722,0.016329704
4.782740774,0.010186348,0.005016722,0.016329704
4.783528353,0.010186348,0.005016722,0.016329704
4.784315932,0.010186348,0.005016722,0.016329704
4.785103510,0.010186348,0.005016722,0.016329704
4.785891089,0.010186348,0.005016722,0.016329704
4.786678668,0.010189793,0.005016722,0.016329704
4.787466247,0.010191495,0.005016722,0.016329704
4.788253825,0.010191495,0.005016722,0.016329704
4.789041404,0.010191495,0.005016722,0.016329704
4.789828983,0.010193235,0.005016722,0.016329704
4.790616562,0.010193235,0.005016722,0.016329704
4.791404140,0.010193235,0.005016722,0.016329704
4.792191719,0.010193235,0.005016722,0.016329704
4.792979298,0.010193235,0.005016722,0.016329704
4.793766877,0.010193235,0.005016722,0.016329704
4.794554455,0.010194057,0.005016722,0.016329704
4.795342034,0.010194057,0.005016722,0.016329704
4.796129613,0.010194057,0.005016722,0.016329704
4.796917192,0.010194900,0.005016722,0.016329704
4.797704770,0.010194900,0.005016722,0.016329704
4.798492349,0.010196608,0.005016722,0.016329704
4.799279928,0.010196608,0.005016722,0.016329704
4.800067507,0.010196608,0.005016722,0.016329704
4.800855086,0.010197531,0.005016722,0.016329704
4.801642664,0.010197531,0.005016722,0.016329704
4.802430243,0.010198381,0.005016722,0.016329704
4.803217822,0.010198381,0.005016722,0.016329704
4.804005401,0.010198381,0.005016722,0.016329704
4.804792979,0.010198381,0.005016722,0.016329704
4.805580558,0.010199216,0.005016722,0.016329704
4.806368137,0.010199216,0.005016722,0.016329704
4.807155716,0.010199216,0.005016722,0.016329704
4.807943294,0.010199216,0.005016722,0.016329704
4.808730873,0.010200087,0.005016722,0.016329704
4.809518452,0.010200087,0.005016722,0.016329704
4.810306031,0.010200087,0.005016722,0.016329704
4.811093609,0.010200937,0.005016722,0.016329704
4.811881188,0.010200937,0.005016722,0.016329704
4.812668767,0.010200937,0.005016722,0.016329704
4.813456346,0.010200937,0.005016722,0.016329704
4.814243924,0.010202649,0.005016722,0.016329704
4.815031503,0.010202649,0.005016722,0.016329704
4.815819082,0.010202649,0.005016722,0.016329704
4.816606661,0.010204334,0.005016722,0.016329704
4.817394239,0.010204334,0.005016722,0.016329704
4.818181818,0.010204334,0.005016722,0.016329704
4.818969397,0.010204334,0.005016722,0.016329704
4.819756976,0.010204334,0.005016722,0.016329704
4.820544554,0.010204334,0.005016722,0.016329704
4.821332133,0.010204334,0.005016722,0.016329704
4.822119712,0.010204334,0.005016722,0.016329704
4.822907291,0.010204334,0.005016722,0.016329704
4.823694869,0.010204334,0.005016722,0.016329704
4.824482448,0.010204334,0.005016722,0.016329704
4.825270027,0.010204334,0.005016722,0.016329704
4.826057606,0.010204334,0.005016722,0.016329704
4.826845185,0.010204334,0.005016722,0.016329704
4.827632763,0.010204334,0.005016722,0.016329704
4.828420342,0.010204334,0.005016722,0.016329704
4.829207921,0.010204334,0.005016722,0.016329704
4.829995500,0.010204334,0.005016722,0.016329704
4.830783078,0.010204334,0.005016722,0.016329704
4.831570657,0.010204334,0.005016722,0.016329704
4.832358236,0.010205233,0.005016722,0.016329704
4.833145815,0.010205233,0.005016722,0.016329704
4.833933393,0.010205233,0.005016722,0.016329704
4.834720972,0.010205233,0.005016722,0.016329704
4.835508551,0.010205233,0.005016722,0.016329704
4.836296130,0.010205233,0.005016722,0.016329704
4.837083708,0.010205233,0.005016722,0.016329704
4.837871287,0.010205233,0.005016722,0.016329704
4.838658866,0.010205233,0.005016722,0.016329704
4.839446445,0.010205233,0.005016722,0.016329704
4.840234023,0.010205233,0.005016722,0.016329704
4.841021602,0.010205233,0.005016722,0.016329704
4.841809181,0.010205233,0.005016722,0.016329704
4.842596760,0.010205233,0.005016722,0.016329704
4.843384338,0.010205233,0.005016722,0.016329704
4.844171917,0.010205233,0.005016722,0.016329704
4.844959496,0.010206087,0.005016722,0.016329704
4.845747075,0.010206087,0.005016722,0.016329704
4.846534653,0.010206087,0.005016722,0.016329704
4.847322232,0.010206087,0.005016722,0.016329704
4.848109811,0.010206087,0.005016722,0.016329704
4.848897390,0.010206087,0.005016722,0.016329704
4.849684968,0.010206087,0.005016722,0.016329704
4.850472547,0.010206087,0.005016722,0.016329704
4.851260126,0.010206087,0.005016722,0.016329704
4.852047705,0.010206087,0.005016722,0.016329704
4.852835284,0.010206087,0.005016722,0.016329704
4.853622862,0.010206087,0.005016722,0.016329704
4.854410441,0.010206087,0.005016722,0.016329704
4.855198020,0.010206087,0.005016722,0.016329704
4.855985599,0.010206087,0.005016722,0.016329704
4.856773177,0.010206087,0.005016722,0.016329704
4.857560756,0.010206087,0.005016722,0.016329704
4.858348335,0.010208667,0.005016722,0.016329704
4.859135914,0.010208667,0.005016722,0.016329704
4.859923492,0.010208667,0.005016722,0.016329704
4.860711071,0.010211254,0.005016722,0.016329704
4.861498650,0.010211254,0.005016722,0.016329704
4.862286229,0.010211254,0.005016722,0.016329704
4.863073807,0.010211254,0.005016722,0.016329704
4.863861386,0.010211254,0.005016722,0.016329704
4.864648965,0.010211254,0.005016722,0.016329704
4.865436544,0.010211254,0.005016722,0.016329704
4.866224122,0.010212114,0.005016722,0.016329704
4.867011701,0.010212114,0.005016722,0.016329704
4.867799280,0.010212114,0.005016722,0.016329704
4.868586859,0.010212114,0.005016722,0.016329704
4.869374437,0.010212114,0.005016722,0.016329704
4.870162016,0.010212114,0.005016722,0.016329704
4.870949595,0.010212114,0.005016722,0.016329704
4.871737174,0.010212114,0.005016722,0.016329704
4.872524752,0.010212114,0.005016722,0.016329704
4.873312331,0.010212114,0.005016722,0.016329704
4.874099910,0.010212114,0.005016722,0.016329704
4.874887489,0.010212114,0.005016722,0.016329704
4.875675068,0.010212114,0.005016722,0.016329704
4.876462646,0.010212114,0.005016722,0.016329704
4.877250225,0.010212114,0.005016722,0.016329704
4.878037804,0.010212114,0.005016722,0.016329704
4.878825383,0.010212114,0.005016722,0.016329704
