30.201576577,0.062394604,0.950790339
30.201576577,0.063237774,0.950790301
30.227477477,0.063237774,0.950754849
30.227477477,0.064080944,0.950754438
31.074324324,0.064080944,0.949327160
31.074324324,0.064924115,0.949323245
31.279279279,0.064924115,0.948973492
31.279279279,0.065767285,0.948967504
32.057432432,0.065767285,0.947599046
32.057432432,0.066610455,0.947596925
32.246621622,0.066610455,0.947290490
32.246621622,0.067453626,0.947286415
32.340090090,0.067453626,0.947125368
32.342342342,0.067453626,0.947125046
32.627252252,0.067453626,0.946717470
32.627252252,0.068296796,0.946716935
32.760135135,0.068296796,0.946495153
32.760135135,0.069139966,0.946489660
32.780405405,0.069139966,0.946450938
32.780405405,0.069983137,0.946449223
33.207207207,0.069983137,0.945750548
33.207207207,0.070826307,0.945748462
33.350225225,0.070826307,0.945541286
33.350225225,0.071669477,0.945539596
33.489864865,0.071669477,0.945322555
33.489864865,0.072512648,0.945320999
33.519144144,0.072512648,0.945271162
33.519144144,0.073355818,0.945271040
34.266891892,0.073355818,0.944104107
34.266891892,0.074198988,0.944103607
34.373873874,0.074198988,0.943906262
34.373873874,0.075042159,0.943904544
35.283783784,0.075042159,0.942422317
35.283783784,0.075885329,0.942420692
35.345720721,0.075885329,0.942315345
35.345720721,0.076728499,0.942314985
35.416666667,0.076728499,0.942211968
35.416666667,0.077571669,0.942210898
35.478603604,0.077571669,0.942111141
35.478603604,0.078414840,0.942108491
35.740990991,0.078414840,0.941702502
35.740990991,0.079258010,0.941691042
36.193693694,0.079258010,0.940999774
36.193693694,0.080101180,0.940998991
36.870495495,0.080101180,0.939888844
36.870495495,0.080944351,0.939886251
36.895270270,0.080944351,0.939848790
36.895270270,0.081787521,0.939847224
37.014639640,0.081787521,0.939658029
37.014639640,0.082630691,0.939652618
38.608108108,0.082630691,0.937112441
38.608108108,0.083473862,0.937111363
39.568693694,0.083473862,0.935505624
39.568693694,0.084317032,0.935505609
39.630630631,0.084317032,0.935412344
39.632882883,0.084317032,0.935408528
39.917792793,0.084317032,0.934917533
39.917792793,0.085160202,0.934913432
40.611486486,0.085160202,0.933752829
40.611486486,0.086003373,0.933752794
40.657657658,0.086003373,0.933676499
40.657657658,0.086846543,0.933672342
40.805180180,0.086846543,0.933442069
40.805180180,0.087689713,0.933441092
41.307432432,0.087689713,0.932620372
41.307432432,0.088532884,0.932619617
41.456081081,0.088532884,0.932372163
41.456081081,0.089376054,0.932367531
42.052927928,0.089376054,0.931383066
42.052927928,0.090219224,0.931380110
42.444819820,0.090219224,0.930747551
42.444819820,0.091062395,0.930747100
42.852477477,0.091062395,0.930060790
42.852477477,0.091905565,0.930056319
44.261261261,0.091905565,0.927795486
44.261261261,0.092748735,0.927794334
44.283783784,0.092748735,0.927754132
44.283783784,0.093591906,0.927753230
44.430180180,0.093591906,0.927508148
44.430180180,0.094435076,0.927507343
46.003378378,0.094435076,0.924853279
46.003378378,0.095278246,0.924851020
46.656531532,0.095278246,0.923844020
46.656531532,0.096121417,0.923843577
47.060810811,0.096121417,0.923163626
47.060810811,0.096964587,0.923158093
47.417792793,0.096964587,0.922593877
47.420045045,0.096964587,0.922593315
47.957207207,0.096964587,0.921745887
47.957207207,0.097807757,0.921745603
48.212837838,0.097807757,0.921297023
48.212837838,0.098650927,0.921293033
48.859234234,0.098650927,0.920241360
48.859234234,0.099494098,0.920241332
49.452702703,0.099494098,0.919288349
49.452702703,0.100337268,0.919286692
49.581081081,0.100337268,0.919077200
49.583333333,0.100337268,0.919075734
49.914414414,0.100337268,0.918491309
49.914414414,0.101180438,0.918489523
50.309684685,0.101180438,0.917835578
50.309684685,0.102023609,0.917832844
50.393018018,0.102023609,0.917684585
50.393018018,0.102866779,0.917681651
50.622747748,0.102866779,0.917233262
50.622747748,0.103709949,0.917230002
50.773648649,0.103709949,0.916927636
50.773648649,0.104553120,0.916927540
51.311936937,0.104553120,0.916034261
51.311936937,0.105396290,0.916033474
51.441441441,0.105396290,0.915811445
51.441441441,0.106239460,0.915811298
51.965090090,0.106239460,0.914960310
51.965090090,0.107082631,0.914960101
51.989864865,0.107082631,0.914925819
51.989864865,0.107925801,0.914925720
52.967342342,0.107925801,0.913208539
52.969594595,0.107925801,0.913208417
53.425675676,0.107925801,0.912437163
53.427927928,0.107925801,0.912436057
54.092342342,0.107925801,0.911272133
54.092342342,0.108768971,0.911271084
54.140765766,0.108768971,0.911196929
54.140765766,0.109612142,0.911196777
54.412162162,0.109612142,0.910682085
54.412162162,0.110455312,0.910681807
55.593468468,0.110455312,0.908536271
55.593468468,0.111298482,0.908534783
55.820945946,0.111298482,0.908145469
55.820945946,0.112141653,0.908141999
55.975225225,0.112141653,0.907839135
55.975225225,0.112984823,0.907836990
56.170045045,0.112984823,0.907503195
56.170045045,0.113827993,0.907500166
56.665540541,0.113827993,0.906629507
56.667792793,0.113827993,0.906629106
57.113738739,0.113827993,0.905785898
57.113738739,0.115514334,0.905768663
57.165540541,0.115514334,0.905668075
57.165540541,0.116357504,0.905668074
57.636261261,0.116357504,0.904877725
57.636261261,0.117200675,0.904875155
57.727477477,0.117200675,0.904691502
57.727477477,0.118043845,0.904690023
57.834459459,0.118043845,0.904492465
57.834459459,0.118887015,0.904485033
58.112612613,0.118887015,0.903965120
58.112612613,0.119730185,0.903961380
61.164414414,0.119730185,0.898485566
61.164414414,0.120573356,0.898485062
61.617117117,0.120573356,0.897666573
61.617117117,0.121416526,0.897660139
61.813063063,0.121416526,0.897278917
61.815315315,0.121416526,0.897276331
62.147522523,0.121416526,0.896590826
62.147522523,0.122259696,0.896590573
62.158783784,0.122259696,0.896563552
62.158783784,0.123102867,0.896555246
62.771396396,0.123102867,0.895419146
62.773648649,0.123102867,0.895417280
63.020270270,0.123102867,0.894966575
63.020270270,0.123946037,0.894963119
63.346846847,0.123946037,0.894350867
63.346846847,0.124789207,0.894350552
63.782657658,0.124789207,0.893561634
63.782657658,0.125632378,0.893554735
64.385135135,0.125632378,0.892330123
64.385135135,0.126475548,0.892329932
64.897522523,0.126475548,0.891332239
64.897522523,0.127318718,0.891326618
64.951576577,0.127318718,0.891215509
64.951576577,0.128161889,0.891213688
65.172297297,0.128161889,0.890724757
65.174549550,0.128161889,0.890720607
65.668918919,0.128161889,0.889663486
65.668918919,0.129005059,0.889654106
65.957207207,0.129005059,0.889022162
65.957207207,0.129848229,0.889021987
66.907657658,0.129848229,0.886987437
66.907657658,0.130691400,0.886984776
66.995495495,0.130691400,0.886807169
66.995495495,0.131534570,0.886806206
67.024774775,0.131534570,0.886756170
67.024774775,0.132377740,0.886755130
67.791666667,0.132377740,0.885076241
67.793918919,0.132377740,0.885076139
69.012387387,0.132377740,0.882367180
69.012387387,0.133220911,0.882359898
69.121621622,0.133220911,0.882079924
69.121621622,0.134064081,0.882078215
70.106981982,0.134064081,0.879765610
70.106981982,0.134907251,0.879754816
70.213963964,0.134907251,0.879516786
70.213963964,0.135750422,0.879515479
70.387387387,0.135750422,0.879091611
70.387387387,0.136593592,0.879091293
70.798423423,0.136593592,0.878102982
70.798423423,0.137436762,0.878099797
71.247747748,0.137436762,0.877027526
71.247747748,0.138279933,0.877023881
71.416666667,0.138279933,0.876659798
71.418918919,0.138279933,0.876658963
71.488738739,0.138279933,0.876506006
71.488738739,0.139123103,0.876505689
73.194819820,0.139123103,0.872350319
73.194819820,0.139966273,0.872341687
73.566441441,0.139966273,0.871367515
73.566441441,0.140809444,0.871365936
75.693693694,0.140809444,0.865723628
75.693693694,0.141652614,0.865722787
75.932432432,0.141652614,0.865070696
75.932432432,0.142495784,0.865061233
75.987612613,0.142495784,0.864869827
75.987612613,0.143338954,0.864868989
76.745495495,0.143338954,0.862754646
76.745495495,0.144182125,0.862754543
78.007882883,0.144182125,0.859014588
78.007882883,0.145025295,0.859013771
78.177927928,0.145025295,0.858453727
78.177927928,0.145868465,0.858453704
78.492117117,0.145868465,0.857393148
78.492117117,0.146711636,0.857393032
79.681306306,0.146711636,0.853473765
79.681306306,0.147554806,0.853471715
79.717342342,0.147554806,0.853341015
79.717342342,0.148397976,0.853339924
79.859234234,0.148397976,0.852840090
79.859234234,0.149241147,0.852839490
79.908783784,0.149241147,0.852669820
79.908783784,0.150084317,0.852661943
79.983108108,0.150084317,0.852427986
79.983108108,0.150927487,0.852426308
80.031531532,0.150927487,0.852231328
80.031531532,0.151770658,0.852228107
80.391891892,0.151770658,0.850977609
80.391891892,0.152613828,0.850976928
80.448198198,0.152613828,0.850803033
80.448198198,0.153456998,0.850802860
80.490990991,0.153456998,0.850632125
80.490990991,0.154300169,0.850614577
80.505630631,0.154300169,0.850564537
80.505630631,0.155143339,0.850564301
80.656531532,0.155143339,0.850028892
80.656531532,0.155986509,0.850027621
80.882882883,0.155986509,0.849258098
80.882882883,0.156829680,0.849254729
81.720720721,0.156829680,0.846281472
81.722972973,0.156829680,0.846279478
81.752252252,0.156829680,0.846139448
81.752252252,0.157672850,0.846133589
82.068693694,0.157672850,0.844883606
82.068693694,0.158516020,0.844883047
82.114864865,0.158516020,0.844727514
82.114864865,0.159359191,0.844725516
82.722972973,0.159359191,0.842311044
82.722972973,0.160202361,0.842309664
82.893018018,0.160202361,0.841605786
82.893018018,0.161045531,0.841605771
83.135135135,0.161045531,0.840606543
83.135135135,0.161888702,0.840606160
83.566441441,0.161888702,0.838851695
83.566441441,0.162731872,0.838851111
84.630630631,0.162731872,0.834066650
84.630630631,0.163575042,0.834062364
85.075450450,0.163575042,0.831811490
85.075450450,0.164418212,0.831800752
85.121621622,0.164418212,0.831594311
85.121621622,0.165261383,0.831582584
85.369369369,0.165261383,0.830539076
85.369369369,0.166104553,0.830528349
85.456081081,0.166104553,0.830024899
85.456081081,0.166947723,0.830024854
85.639639640,0.166947723,0.829096816
85.639639640,0.167790894,0.829089068
85.709459459,0.167790894,0.828723569
85.709459459,0.168634064,0.828714735
86.110360360,0.168634064,0.826752764
86.110360360,0.169477234,0.826749964
87.184684685,0.169477234,0.821110498
87.184684685,0.170320405,0.821104077
87.476351351,0.170320405,0.819548996
87.476351351,0.171163575,0.819540164
88.005630631,0.171163575,0.816793283
88.005630631,0.172006745,0.816791562
88.510135135,0.172006745,0.814038338
88.510135135,0.172849916,0.814015249
88.623873874,0.172849916,0.813371447
88.623873874,0.173693086,0.813370616
88.893018018,0.173693086,0.811630555
88.893018018,0.174536256,0.811623300
88.904279279,0.174536256,0.811545189
88.904279279,0.175379427,0.811537585
88.945945946,0.175379427,0.811244035
88.945945946,0.176222597,0.811242312
89.069819820,0.176222597,0.810447580
89.069819820,0.177065767,0.810439235
89.209459459,0.177065767,0.809463765
89.209459459,0.177908938,0.809462955
89.897522523,0.177908938,0.804890061
89.897522523,0.178752108,0.804846306
89.983108108,0.178752108,0.804249424
89.983108108,0.179595278,0.804248123
90.270270270,0.179595278,0.802020553
90.270270270,0.180438449,0.802019577
90.359234234,0.180438449,0.801358203
90.359234234,0.181281619,0.801357815
90.445945946,0.181281619,0.800935473
90.445945946,0.182124789,0.800934810
91.716216216,0.182124789,0.790058298
91.716216216,0.182967960,0.790046303
91.724099099,0.182967960,0.789965347
91.726351351,0.182967960,0.789957558
92.234234234,0.182967960,0.785144981
92.234234234,0.183811130,0.785132956
92.270270270,0.183811130,0.784819048
92.270270270,0.184654300,0.784810439
92.398648649,0.184654300,0.783553649
92.398648649,0.185497470,0.783546740
92.782657658,0.185497470,0.779246606
92.782657658,0.186340641,0.779243160
93.009009009,0.186340641,0.776635729
93.009009009,0.187183811,0.776600087
93.671171171,0.187183811,0.767960374
93.671171171,0.188026981,0.767936853
94.134009009,0.188026981,0.761712092
94.134009009,0.188870152,0.761663759
94.210585586,0.188870152,0.760453586
94.210585586,0.189713322,0.760442081
94.316441441,0.189713322,0.758509835
94.316441441,0.190556492,0.758493324
94.650900901,0.190556492,0.752594424
94.650900901,0.191399663,0.752556175
94.967342342,0.191399663,0.747155574
94.967342342,0.192242833,0.747136044
94.975225225,0.192242833,0.747038602
94.975225225,0.193086003,0.747031404
95.620495495,0.193086003,0.731354181
95.620495495,0.193929174,0.731266813
95.702702703,0.193929174,0.729443873
95.702702703,0.194772344,0.729436302
96.006756757,0.194772344,0.720828030
96.006756757,0.195615514,0.720800357
96.105855856,0.195615514,0.717706916
96.105855856,0.196458685,0.717682494
96.242117117,0.196458685,0.713207174
96.242117117,0.197301855,0.713179415
96.331081081,0.197301855,0.708911611
96.331081081,0.198145025,0.708908243
96.422297297,0.198145025,0.704988817
96.422297297,0.198988196,0.704938787
96.736486486,0.198988196,0.690909610
96.736486486,0.199831366,0.690847535
97.121621622,0.199831366,0.669231173
97.121621622,0.200674536,0.669161631
97.261261261,0.200674536,0.657164575
97.261261261,0.201517707,0.657101410
97.431306306,0.201517707,0.642312686
97.431306306,0.202360877,0.642300644
97.468468468,0.202360877,0.637728560
97.468468468,0.203204047,0.637616227
97.644144144,0.203204047,0.609725474
97.644144144,0.204047218,0.609275254
97.929054054,0.204047218,0.526992439
97.929054054,0.204890388,0.526739285
98.073198198,0.204890388,0.291295146
98.073198198,0.205733558,0.285954494
98.130630631,0.205733558,0.000078236
